Word	Prefix	Root 	Suffix 
ከተመዘገበ			
ከተማ			
ከተማን			
ከተማዋ			
ከተማው			
ከተማይቱ			
ከተማ፤			
ከተሞች			
ከተሞችን			
ከተሞቿ			
ከተረጋገጠ			
ከተሰራ			
ከተሰራጨ			
ከተሰቀለው			
ከተሰኘ			
ከተሰጣቸው			
ከተሳተፉ			
ከተሳታፊዎች			
ከተስማማው			
ከተሾሙ			
ከተቀሰቀሰው			
ከተቀነሰ			
ከተቃረቡት			
ከተቃጣባቸው			
ከተባለ			
ከተባበሩት			
ከተከሰተ			
ከተከፈተው			
ከተወሰነ			
ከተወገዱ			
ከተዋቸዋል።			
ከተዘራ			
ከተዘጉ			
ከተያዘ			
ከተያዘባቸው			
ከተያዘው			
ከተያዙ			
ከተያዙት			
ከተደረገ			
ከተደረገለት			
ከተደረገበት			
ከተደረገብን			
ከተደረጉ			
ከተጀመረበት			
ከተጀመሩ			
ከተገለፀው			
ከተገመተው			
ከተገነዘበ			
ከተገኘ			
ከተገኙ			
ከተገደለ			
ከተጎዱት			
ከተጠቁት			
ከተጠናቀቀ			
ከተጭበረበረ			
ከተፈራረመች			
ከተፈጠረ			
ከተፈጥሮ			
ከተፈጸሙ			
ከቱሪስት			
ከታህሳስ			
ከታም			
ከታስረበት			
ከታቀደው			
ከታተመ			
ከታችኛው			
ከታይላንድ			
ከታጠቡ			
ከቴክሳስ			
ከቴክኖሎጂ			
ከትምህርት			
ከትሩኬ			
ከትግራይ			
ከቶጎ			
ከቷቸዋል።			
ከቻይና			
ከቼክ			
ከነሐሴ			
ከነማ			
ከነበረበት			
ከነበረው			
ከነበሩ			
ከነበሩት			
ከነዚህም			
ከኑርሱልታን			
ከኒው			
ከናሳ			
ከናይል			
ከናይጄሪያው			
ከኔሰል			
ከኔቫዳ			
ከኔዘርላንድ			
ከኔፕቲውን			
ከንቲባ			
ከንቲባን			
ከንቲባዋ			
ከንክኪ			
ከኖረበት			
ከኖቫቫክስ			
ከአህጉሪቱ			
ከአለም			
ከአሌ			
ከአልሸባብ			
ከአልቃይዳ			
ከአመታት			
ከአመት			
ከአማርኛ			
ከአማሲያ			
ከአማካሪው			
ከአሜሪካ			
ከአምስት			
ከአሥር			
ከአራት			
ከአርበኞች			
ከአርየን			
ከአስር			
ከአባልነት			
ከአንድ			
ከአንድነት			
ከአእዋፋት			
ከአካላዊ			
ከአካበባው			
ከአካባቢው			
ከአውሮፓ			
ከአውንድ			
ከአየር			
ከአዲስ			
ከአድዋ			
ከአገልግሎቱ			
ከአገልግሎት			
ከአገሩ			
ከአጋር			
ከአጋሮች			
ከአጠቃላይ			
ከአፍሪካ			
ከአፍጋኒስታን			
ከአፍጋን			
ከኢራን			
ከኢትዮጵያ			
ከኢትዮጵያውያን			
ከኢንተርኔት			
ከኢንዱስትሪ			
ከኢኪኖሚያዊው			
ከኢኮኖሚያዊ			
ከኢዜአ			
ከኤል			
ከኤርትራው			
ከኤች			
ከኤክስፖርት			
ከኤፍቢሲ			
ከእለት			
ከእረፍት			
ከእስር			
ከእነሱ			
ከእነዚህ			
ከእንቅልፋቸው			
ከእንቅስቃሴ			
ከእንግሊዝ			
ከእንፋሎት			
ከኦስትሪያ			
ከከረ			
ከከባድ			
ከከተማ			
ከከተሞቹ			
ከኩባ			
ከካርቦን			
ከካርዲናሎቹ			
ከካናዳ			
ከካን			
ከካይሮ			
ከካፒተል			
ከኬንያ			
ከክሪሚያ			
ከክሬመሊን			
ከኮሮና			
ከኮቪድ			
ከኮኮናት			
ከኳታር			
ከወርቅ			
ከወታደራዊ			
ከወጣ			
ከዋቃ			
ከዋና			
ከዋናው			
ከዋክብት			
ከዋጋ			
ከውቅያኖሱ			
ከውኃው			
ከውድድሩ			
ከውድድር			
ከውጪ			
ከውጭ			
ከዓለም			
ከዓመት			
ከዘመኑ			
ከዘመናዊ			
ከዘረኝነት			
ከዘረፉ			
ከዘርፉ			
ከዘንድሮው			
ከዘጠኝ			
ከዚህ			
ከዚያ			
ከዚያም			
ከዚያን			
ከዛሬ			
ከየመን			
ከየትኛውም			
ከዩኒሴፍ			
ከዩኒቲ			
ከዩናይትድ			
ከዩኤስ			
ከዩኬ			
ከዩክሬኑ			
ከዩክሬን			
ከዩዋን			
ከያዙ			
ከደረሰ			
ከደረሰበት			
ከደቡብ			
ከደች			
ከደን			
ከዲሴምበር			
ከዲያስፖራ			
ከዳላስ			
ከድህነት			
ከድምፅ			
ከድሬዳዋ			
ከድንገተኛ			
ከድንጋይ			
ከዶሞኒካን			
ከጀመረ			
ከጀማል			
ከጀርመኑ			
ከጀርመን			
ከጁን			
ከጄኖዋ			
ከገለጸ			
ከገበያ			
ከገቢያ			
ከገባ			
ከገደለው			
ከገደቦች			
ከገፀ			
ከጉቦ			
ከጉዳቱ			
ከጊዜ			
ከጋምቤላ			
ከጋራ			
ከጋቦኑ			
ከጋና			
ከግለሰብ			
ከግሉ			
ከግል			
ከግምት			
ከግረኖብል			
ከግራንድ			
ከግብፅ			
ከግንቦት			
ከግንዛቤ			
ከግድያ			
ከጎረቤት			
ከጎበኙ			
ከጎጃም			
ከጠቅላላው			
ከጠቅላይ			
ከጠዋቱ			
ከጠየቀ			
ከጠየቁ			
ከጠጡ			
ከጠፉ			
ከጠፋ			
ከጤና			
ከጥር			
ከጥቁር			
ከጥቂት			
ከጥቅምት			
ከጨለማ			
ከጨረቃ			
ከጨብጥ			
ከጨዋታ			
ከጸጥታ			
ከፀደቀ			
ከፈለገ			
ከፈረንሳይ			
ከፈረንጆቹ			
ከፊሊፒንስ			
ከፋርማሲዩቲካልስ			
ከፋይዘር			
ከፌዴራል			
ከፍላጎታችን			
ከፍልስጤም			
ከፍሩክቶስ			
ከፍተኛ			
ከፍተኛና			
ከፍተኛው			
ከፍተዋል።			
ከፍታ			
ከፍቷል			
ከፍንጅ			
ከፑርዱ			
ከፒዮንጋን			
ከፓሪሱ			
ከፔርዝ			
ከፕሬዚደንት			
ከፕሮጀክቱ			
ከፖለቲካ			
ከፖሊሶች			
ከፖሊዮ			
ከፖርት			
ከፖንዚ			
ኩምሩክ			
ኩምብ			
ኩርዲሳትን			
ኩርድ			
ኩሺኔታ			
ኩሻሊ			
ኩሽኔታ			
ኩባን			
ኩባንያ			
ኩባንያቸው			
ኩባንያን			
ኩባንያው			
ኩባንያውን			
ኩባንያዎቹ			
ኩባንያዎች			
ኩባንያዎችም			
ኩባንያዎችን			
ኩንታል			
ኩአሮን			
ኩአንግ			
ኩዊንስላንድ			
ኩዋንተም			
ኩዌት			
ኩይንሃሆ			
ኩፌሌክ			
ኪሪዮሲቲ			
ኪራይ			
ኪርክ			
ኪሮስ			
ኪሳራ			
ኪትስ			
ኪነጥበብ			
ኪንግ			
ኪንግደሙ			
ኪንግደም			
ኪንግፊሸር			
ኪውብሳታስ			
ኪዩቢክ			
ኪዩቤክ			
ኪይስ			
ኪዮቴ			
ኪዳኑን			
ኪፕቺጌ			
ካህመኒ			
ካሆሲውንግ			
ካለምንም			
ካለው			
ካለፈው			
ካለፉት			
ካሉበት			
ካሉብ			
ካሉት			
ካሊማንታን			
ካሊስቶ			
ካሊፊ			
ካሊፎርኒያ			
ካሊፎርኔያ			
ካሊፎርንያ			
ካላት			
ካላቸው			
ካላገኘ			
ካልመረጠ			
ካልተቀበለች			
ካልተቀየረና			
ካልተጎዱ			
ካልዴሮን			
ካልፀደቀው			
ካሚኖ			
ካማላ			
ካሜሩን			
ካሜሮን			
ካምቦዲያን			
ካምደን			
ካምፓላ			
ካምፓስ			
ካምፕ			
ካምፖችን			
ካረጋገጡ			
ካሪን			
ካራት			
ካርሎስ			
ካርቦን			
ካርቱም			
ካርታ			
ካርታን			
ካርቴል			
ካርቶን			
ካርኒቫል			
ካርደል			
ካርዲናል			
ካርዲናሎችን			
ካርድ			
ካርጎ			
ካርፔንተር			
ካሮላይና			
ካሮላይን			
ካሮል			
ካሲይም			
ካሳሁን			
ካሴሌ			
ካስተናገደች			
ካስታወቀ			
ካስትሮ			
ካሽሚር			
ካሾጊ			
ካቀረበለት			
ካቀረቡ			
ካቃተው			
ካቆሙ			
ካቆያት			
ካቋረጠው			
ካቡል			
ካቢኔ			
ካቫሊየርስን			
ካቴድራል			
ካትማንዱን			
ካቶሊካዊት			
ካቶሊክ			
ካቻን			
ካናል			
ካናሪ			
ካናዳ			
ካናዳውያንን			
ካንሰር			
ካንሰርን			
ካንሰርን፣			
ካንሳስ			
ካንታስ			
ካንኩን			
ካንዮን			
ካወጁ			
ካዋሉ			
ካውል			
ካውንስል			
ካውንቲ			
ካውከሰስ			
ካዘገመ			
ካዛኪስታን			
ካዛክ			
ካየዶስ			
ካይሮ			
ካደረገ			
ካደረገቸው			
ካደረገው			
ካደረጉ			
ካዳስትራልን			
ካገኘ			
ካገኙ			
ካገገመው			
ካጋን			
ካጠኑ			
ካጠናቀቀች			
ካጣች			
ካፌዎች			
ካፒታላይዜሽን			
ካፒታል			
ካፒቴን			
ካፕላን፣			
ኬላዎች			
ኬሚካል			
ኬሚካልና			
ኬሚካሎች			
ኬሚካሎችን			
ኬርነል			
ኬቪን			
ኬንት			
ኬንያ			
ኬንያን			
ኬንያዊ			
ኬንያዊቷ			
ኬንያ፣			
ኬኖይ			
ኬዞች			
ኬዞችን			
ኬይስ			
ኬፕለር			
ክህደት			
ክለቡን			
ክለብ			
ክለብን			
ክለቦች			
ክሊቭላንድ			
ክሊተሸኮ			
ክሊኒክ			
ክሊንተን			
ክላረንስ			
ክላሪኔት			
ክላሲኮ			
ክላስተር			
ክላቨር			
ክላውስ			
ክልሉ			
ክልሉን			
ክልላዊ			
ክልል			
ክልል፣			
ክልሎች			
ክልሎችና			
ክልሎች፣			
ክልሏን			
ክልከላ			
ክልከላን			
ክሎሪፒሪፎስ			
ክምር			
ክምችት			
ክምችትን			
ክምችቶችን			
ክረምት			
ክሩሶ			
ክሪስ			
ክሪስቲ			
ክሪስቲን			
ክሪስታል			
ክሪስትያኖ			
ክሪኬት			
ክሪፕቶ			
ክራር			
ክራይሚያ			
ክራይፍ			
ክሬሚያ			
ክሬሞች			
ክሬተሮቸ			
ክርስቲያናቱ			
ክርስቲያናት			
ክርስቲያናትን			
ክርስቲያን			
ክርስቲያኖችን			
ክርስትያናት			
ክርስቶስ			
ክርስቶስን፣			
ክርክር			
ክርክሮች			
ክሮም			
ክሮሺያን			
ክሰራ			
ክስተቱ			
ክስተት			
ክስች			
ክሶች			
ክሶችን			
ክበብ			
ክቡር			
ክብረ			
ክብረወሰን			
ክብረወሰንን			
ክብር			
ክብርን			
ክብካቤ			
ክብደት			
ክቪቻቫ			
ክትባት			
ክትባትን			
ክትባቶች			
ክትባቶችን			
ክትትል			
ክንዋኔ			
ክንዱን			
ክንዴ			
ክዊንስዌይ			
ክፍለ			
ክፍሉ			
ክፍሌ			
ክፍል			
ክፍልን			
ክፍሎች			
ክፍሎችን			
ክፍሎች፣			
ክፍሏ			
ክፍተት			
ክፍተቶችን			
ክፍት			
ክፍያ			
ክፍያው			
ክፍያዎች			
ክፍያዎችን			
ኮሊንስ			
ኮሌስትሮልን			
ኮሌጅ			
ኮሌጆች			
ኮልጌት			
ኮልጌትን			
ኮሎምቢያ			
ኮሎምቦ			
ኮመንስ			
ኮመንዌልዝ			
ኮሙኒኬሽን			
ኮሙዩኒኬሽን			
ኮሚሽነሩ			
ኮሚሽነሩ።			
ኮሚሽነር			
ኮሚሽኑ			
ኮሚሽን			
ኮሚቴ			
ኮሚኒቲ			
ኮሚኒኬሽን			
ኮማንዶ			
ኮማንዶዎች			
ኮሜርስ			
ኮሜት			
ኮምቦልቻ			
ኮምፒውተሮች			
ኮምፒዩተር			
ኮሞዲቲ			
ኮረብታማ			
ኮሪያ			
ኮሪያን			
ኮሪያው			
ኮሪያ፣			
ኮራል			
ኮራቶሱቹስ			
ኮርሙክ			
ኮርስ			
ኮርያ			
ኮርያው			
ኮርደን			
ኮርፐ			
ኮርፖሬሽኑ			
ኮርፖሬሽን			
ኮርፖሬሽንን			
ኮርፖሬሽን፣			
ኮርፖሬት			
ኮሮና			
ኮሮናቫይረስ			
ኮሮናቫይረስን			
ኮስት			
ኮባልት			
ኮቪድ			
ኮተቤ			
ኮትዲቯር			
ኮነነ።			
ኮናቴ			
ኮናክሪ			
ኮንሰርት			
ኮንሴሽንና			
ኮንቴ			
ኮንቴይነር			
ኮንትራክሽነሪ			
ኮንትራክተር			
ኮንትራክት			
ኮንትሮባንድና			
ኮንትሮባንድን			
ኮንግ			
ኮንግረስ			
ኮንግረስን			
ኮንግሬስ			
ኮንጎ			
ኮንፈረንስ			
ኮንፌደሬሽን			
ኮንፌዴሬሽን			
ኮንፍረንስ			
ኮንፍረንስን			
ኮከቡ			
ኮከብ			
ኮከቦች			
ኮኬይን			
ኮይካ			
ኮዲንግ			
ኮፕቲክ			
ኳስ፤በኤንቢኤው			
ኳሷን			
ኳታር			
ኳድራንት			
ወለል			
ወለድ			
ወለጋ			
ወላጆች			
ወልዋሎ			
ወልደሚካኤልን			
ወልደስላሴ			
ወልደጊዮርጊስ			
ወልዱን			
ወልዲያ			
ወረረሽኝ			
ወረራ			
ወረራዎችን			
ወረርሺኝ			
ወረርሽኙ			
ወረርሽኙን			
ወረርሽኝ			
ወረርሽኝ፣			
ወረርሽኝ፤			
ወረቀት			
ወረቀቶች			
ወረቀቶች፣			
ወረት			
ወረዋል።			
ወረዳ			
ወረዳዎች			
ወሩን			
ወራሪውን			
ወራት			
ወርሃዊ			
ወርልድ			
ወርቁ			
ወርቃማው			
ወርቅ			
ወርቅነህ			
ወርቅን			
ወርቅ፣			
ወሰነበት።			
ወሰነች።			
ወሰነ።			
ወሰን			
ወሰንዋን			
ወሰደ።			
ወሰድ።			
ወሲባዊ			
ወሲብ			
ወሳኝ			
ወስነናል፤			
ወስናለች።			
ወስኗል።			
ወስደዋል			
ወስዳለች።			
ወስዷል።			
ወስጄ			
ወስጥ			
ወቀሱ፤			
ወቀሳን			
ወቅታዊ			
ወቅታዊው			
ወቅት			
ወቅትም			
ወቅትን			
ወቅት፣			
ወቅዱስ			
ወባን			
ወተዋል።			
ወታደራዊ			
ወታደራው			
ወታደር			
ወታደሮች			
ወታደሮችን			
ወንበር			
ወንበዴዎች			
ወንበዴዎችን			
ወንዝ			
ወንዝን			
ወንዞች			
ወንዞችን			
ወንድ			
ወንድሙ			
ወንድማማችነት			
ወንድማማቾች			
ወንድም			
ወንድሞች			
ወንድወሰን			
ወንዶች			
ወንዶችን			
ወንጀለኞች			
ወንጀል			
ወንጀልን			
ወንጀሎች			
ወንጀሎችን			
ወኪል			
ወኪሎችን			
ወክላለች።			
ወክሎ			
ወያነ			
ወይም			
ወይስ			
ወይዘሮ			
ወይዘሮዋ።			
ወደሆነው			
ወደሚገኘው			
ወደሚገኝባቸው			
ወደብ			
ወደቦታቸው			
ወደነበረበት			
ወደነበርንበት			
ወደፊት			
ወደፊትም			
ወዲህ			
ወዲያውኑ			
ወዳዶች			
ወዳጅነት			
ወድቃ			
ወድቆ			
ወድቋል			
ወገባቸው			
ወገን			
ወገኖች			
ወግቶ			
ወግነዋል			
ወጣቱ			
ወጣት			
ወጣቶቹ			
ወጣቶች			
ወጣቶችና			
ወጣቶችን			
ወጣ።			
ወጥተዋል።			
ወጥቷል።			
ወጪን			
ወጪዎችን			
ወፈር			
ዉድስ			
ዉድድር			
ዊሊያም			
ዊሊያምስ			
ዊልሰን			
ዊትኒ			
ዊንተርኮርን			
ዊንዶውስ			
ዊኪፔዲያ			
ዊጊንስ			
ዋለች።			
ዋለ።			
ዋሊያዎቹ			
ዋልረሶች			
ዋልታ			
ዋልት			
ዋልያዎቹ			
ዋልግሪንስ			
ዋሪየርስ			
ዋርየርሰ			
ዋርዳ			
ዋስትና			
ዋስትና፣			
ዋሻን			
ዋሽንግተን			
ዋናተኛ			
ዋናው			
ዋንታ			
ዋንታይ			
ዋንግ			
ዋንጫ			
ዋንጫን			
ዋንጫውን			
ዋንጫዎችን			
ዋኘች።			
ዋካንዳ			
ዋክፍ			
ዋዜማ			
ዋይንላንድ			
ዋይንስቲንን			
ዋጋዎች			
ዋጋዎችን			
ዌልስ			
ዌስት			
ዌንዲ			
ዌይንስታይን			
ዌገርት			
ውሃና			
ውሃውን			
ውሃዎች			
ውህደቱ			
ውህደት			
ውህደቶችን			
ውህድ			
ውለዋል።			
ውሏል።			
ውማን			
ውረድ			
ውርርድ			
ውሰጥ			
ውሳኔ			
ውሳኔው			
ውሳኔውን			
ውሳኔዎችን			
ውስብስብነትን			
ውስን			
ውስንነት			
ውስኪ			
ውስጣዊ			
ውስጥ			
ውስጥም			
ውስጥ፣			
ውሸት			
ውቅር			
ውቅያኖስ			
ውበት			
ውበትን			
ውዝዋዜ			
ውዝዋዜዎች			
ውዝዋዜዎችን			
ውዝግብ			
ውይይቱ			
ውይይቱን			
ውይይታቸው			
ውይይት			
ውይይትን			
ውድስ			
ውድቅ			
ውድድሩ			
ውድድሩም			
ውድድሩን			
ውድድሬ			
ውድድር			
ውድድርን			
ውድድር፤			
ውድድር፤በጃፓን			
ውድድር፤ካርል			
ውድድሮች			
ውድድሮች፣			
ውጅራይብ			
ውጊያ			
ውጊያው			
ውጤቱ			
ውጤቱን			
ውጤታ			
ውጤታማ			
ውጤታማነት			
ውጤት			
ውጤትን			
ውጤቶች			
ውጤቶችን			
ውጤቶች፣			
ውጤቷ			
ውጥረቱ			
ውጥረት			
ውጥረትን			
ውጥረቶች			
ውጭም			
ውፍረት			
ዎልፍጋንገ			
ዎልፍጋንግ			
ዎወሬይትና			
ዎዳርግ			
ዐቢይ			
ዐብይ			
ዑመር			
ዒላማ			
ዓለም			
ዓለምን			
ዓላማ			
ዓመቱ			
ዓመቱን			
ዓመታት			
ዓመታትን			
ዓመታቸው			
ዓመታዊ			
ዓመታዊው			
ዓመት			
ዓመቷ			
ዓመቷን			
ዓረቢያ			
ዓረቢያ፣ዩ			
ዓቃቤ			
ዓብይ			
ዓይነት			
ዓይነቶቹ			
ዓድዋ			
ዕለት			
ዕርምጃ			
ዕርምጃዎች			
ዕርምጃዎችን			
ዕርዳታ			
ዕቃና			
ዕቃዎች			
